,Shared topic 1,Shared topic 2,Shared topic 3,Shared topic 5
Ezr,0.031682894,-0.08216788,-0.028301194,0.0117211975
Rnaset2a,-0.028619781,0.16081332,-0.004648863,-0.035239894
Mpc1,-0.054016225,-0.03574653,0.061360106,0.03617334
Qk,0.0040149987,-0.043194324,0.04104016,-0.022485185
Agpat4,-0.020203795,-0.14773346,-0.10412969,0.29743832
Mrpl18,-0.06314499,0.01593955,0.06878024,-0.0814814
Acat2,-0.022717105,0.0063744453,0.0052030133,-0.020014584
Psmb1,-0.023949735,-0.0057732686,0.03216671,-0.0073812297
Zfp51,-0.09033846,0.14604314,0.011126009,-0.027449535
Zfp943,0.03968499,-0.083481595,-0.027522631,0.08203143
Zfp758,0.017158793,0.17555311,0.029075649,-0.08287156
Zfp945,-0.019830242,0.0037351698,0.029665997,0.002460435
Thoc6,0.0879326,-0.035652816,0.0692029,-0.09959657
Pkmyt1,-0.012558464,0.07692775,-0.028325193,0.06560267
Srrm2,0.034036614,0.034297675,-0.008534122,-0.027166791
Elob,-0.12778766,0.11547483,0.097829744,-0.099923775
Atp6v0c,-0.04079619,0.040366895,0.017416615,-0.017002046
Eci1,0.024770103,-0.07546162,0.012823808,-0.04706273
Tsc2,-0.045805473,0.09317646,0.002685627,0.001589058
Tbl3,0.045783848,0.08964023,0.036730506,-0.083105415
Snhg9,0.027916217,-0.046604704,-0.031374395,-0.0279441
Ndufb10,-0.09481688,0.05946611,0.09436325,-0.02807183
Nubp2,-0.04814059,-0.05333707,0.029552806,-0.059354033
Nme3,-0.017021703,0.078036144,-0.008736722,0.017423827
Cramp1l,0.0563626,-0.06300318,0.06609721,0.024548136
Tmem204,0.0061398335,-0.20294936,-0.15466154,0.1160083
BC003965,0.027302707,0.040715136,0.1429228,-0.12306477
Msln,-0.048160546,-0.1623626,-0.2175811,0.5415501
Capn15,-0.007282392,-0.12875612,-0.08583073,0.14992492
Axin1,-0.030818261,0.092115134,0.033455465,0.043518115
Itpr3,0.13695005,-0.0891479,-0.10739373,0.06015958
Uqcc2,0.00882304,0.069223374,0.13820583,-0.0902975
Nudt3,-0.00084010884,-0.030053528,-0.020806916,-0.022059089
Pacsin1,-0.08094574,0.25352633,-0.008007657,-0.13421921
Taf11,0.06214919,-0.07522247,-0.04172345,0.113977805
Def6,-0.14926238,0.09851783,0.1060248,-0.1910474
Ppard,0.0031695429,-0.043628853,0.03950202,-0.04840409
Srpk1,0.00675252,0.1733864,-0.10547994,0.064683154
Stk38,0.013189319,0.10138816,-0.04772931,-0.04109735
BC004004,-0.049852937,-0.034146104,0.13931133,-0.08265021
Fgd2,0.051147763,-0.08037929,0.22999045,-0.06319915
Tbc1d22b,0.027735464,-0.07014761,-0.04057682,0.09037458
Rnf8,-0.05214303,-0.065174155,-0.09725413,0.078689106
Cmtr1,-0.043497108,0.12160701,0.0120926,0.0058238874
Ccdc167,-3.530865e-05,-0.06834514,-0.0883642,0.13737586
Zfand3,0.066628486,0.026328487,0.034348935,0.016906383
Abcg1,0.069353685,0.119819246,-0.16481836,-0.0972403
Ubash3a,-0.042169295,0.29531088,-0.0424682,-0.10587504
U2af1,-0.037468683,-0.08025008,-0.079554446,0.040944315
Sik1,0.101806425,-0.10997524,0.0077063767,-0.004255265
Notch3,-0.08767105,0.01123723,-0.054986026,-0.04882414
Brd4,0.10932173,-0.021496657,0.04391572,-0.09532048
Pglyrp2,0.045740217,0.17209728,0.008562146,-0.06328228
Cyp4f16,0.060668897,-0.08586723,-0.20878807,-0.057294104
Zfp952,-0.03509984,-0.010954111,0.10919708,-0.013945214
Cd320,-0.06721626,0.07764596,0.05323258,-0.12959382
Daxx,-0.0026965747,-0.006413086,-0.051159456,0.03845072
Zbtb22,0.049732447,-0.09090276,-0.03709448,0.022350626
Rgl2,0.016666511,-0.010858888,-0.015139405,-0.10222844
Pfdn6,-0.030126633,0.11263342,0.10326898,-0.08318363
Vps52,0.017502673,-0.087680794,0.025086207,0.007422301
H2-Oa,0.07925506,-0.12808594,-0.016295988,-0.11768265
H2-DMa,0.10641076,-0.12843378,0.029073589,-0.022253878
Psmb9,-0.08993073,0.1266574,0.095845945,-0.11753157
Psmb8,-0.021465924,0.069257066,0.103163615,-0.12290889
Tap2,-0.10351616,0.12391576,0.004528298,-0.13698143
H2-Ab1,0.52604055,-0.20311153,-0.25440753,0.056663558
H2-Aa,0.5429478,-0.21776874,-0.2910955,0.06620735
H2-Eb1,0.5445058,-0.20264459,-0.2846884,0.06268814
H2-Eb2,-0.05224376,0.056512523,0.041877314,-0.18268934
Rnf5,-0.12550241,0.08397076,0.19601159,-0.07884423
Ppt2,0.110505454,0.042015996,-0.19365305,0.1289999
C4b,0.05996767,-0.0010831879,-0.102709204,-0.013538558
Nelfe,-0.05478792,-0.016511094,0.11891784,0.012112273
Cfb,-0.14990014,-0.008985024,0.21722578,-0.10963713
Neu1,0.029036365,-0.10577507,-0.08015953,0.035704143
Vars,-0.12385833,0.037634097,0.25483027,0.012897461
Sapcd1,0.111307845,0.031349782,0.00086826086,-0.025655275
Clic1,0.0025280875,-0.07514518,0.04186678,-0.024672449
Csnk2b,-0.046496816,-0.031245075,0.078694984,-0.00094587356
Gpank1,0.00484318,-0.021393431,-0.0015447922,0.01369605
Bag6,0.109847575,-0.13005802,-0.067341484,0.055171438
Prrc2a,0.1142294,-0.10032146,-0.048453566,-0.05272399
Lst1,0.099341884,0.06130698,-0.13063113,-0.02365984
Ltb,0.22394592,-0.110939994,-0.0896011,-0.04517039
H2-Q6,-0.040946502,0.12841274,0.08194162,-0.085430756
H2-Q7,0.26833767,-0.037874136,-0.18432838,-0.0057174005
Ier3,-0.026638076,0.060511265,-0.011284287,0.008839704
Tubb5,0.23265585,-0.118671276,-0.13291067,0.12972656
Mdc1,0.024781398,0.0024450829,0.075269304,-0.06751701
Nrm,-0.06023685,0.035154827,0.16151732,-0.22804378
Mrps18b,0.12980112,-0.041715655,-0.01616497,-0.031710166
Ppp1r10,-0.05953168,-0.022316067,0.058229156,0.013074441
H2-T23,-0.20829321,0.2603155,0.1939659,-0.1921986
H2-T22,-0.030252554,0.034107007,0.087514974,-0.06301175
Trim39,0.008435682,-0.04091823,0.015843794,0.004892341
Trim10,0.1221443,-0.2448885,-0.3069387,0.59431076
Ppp1r11,-0.0048261536,-0.037882242,0.1328375,-0.09727526
H2-M3,-0.019336281,0.02237127,0.05833271,-0.025303163
Gm26917,0.05877306,0.042382814,0.02142216,0.012608417
Rhag,0.063304536,-0.2495597,-0.48527765,0.80386436
Mmut,0.0365796,0.03456792,-0.05033972,-0.006779561
Tnfrsf21,-0.053631913,-0.010966704,-0.02752807,-0.050255608
Enpp5,-0.09334406,0.06843102,0.085594,-0.08186062
Enpp4,-0.054386918,0.0077492693,-0.004814582,0.012189965
Runx2,-0.06334349,0.20244639,-0.09680771,-0.04608641
Nfkbie,-0.10467668,0.025644446,0.15775552,-0.23942797
Mad2l1bp,-0.10655026,-0.06260643,-0.06477416,0.21593758
Xpo5,-0.12507114,0.036314324,-0.07018957,-0.029906569
Zfp318,-0.04458639,-0.07029109,0.13439253,-0.12427501
Cul7,-0.056837294,0.033681527,0.01326352,-0.19000822
Klhdc3,0.06098199,0.029684978,-0.02901498,-0.07103167
2310039H08Rik,-0.07511811,0.083940946,0.02369199,0.010797776
Mrps10,0.024597146,-0.013473157,0.019708913,-0.030792776
Taf8,-0.24584982,-0.0021869342,0.12527569,0.015754709
Ccnd3,-0.04110054,0.00035403797,-0.12366079,0.16992499
Med20,-0.12861252,-0.12317417,0.07357223,-0.015418392
B430306N03Rik,-0.094266,-0.01194088,-0.024343718,-0.01642767
Nfya,-0.109622076,0.082622215,0.06717438,0.039431036
Tspo2,0.20129097,-0.22848459,-0.52482164,0.7546547
Tbc1d5,-0.019601006,-0.09324839,0.065054305,0.0032458298
Rab5a,-0.056113902,0.08731496,0.025149878,-0.03683325
Adgre4,0.1153401,-0.17518184,-0.17903058,0.097285144
Zfp959,-0.08589814,-0.0039960057,0.13788989,-0.114431664
Stap2,0.056774143,-0.01645914,-0.0687463,0.07477956
Sh3gl1,-0.014957968,0.100716025,0.0035637121,-0.07027309
Ubxn6,-0.034806244,-0.017189533,0.096709035,-0.017878316
Hdgfl2,-0.025110196,-0.087836936,0.04906421,-0.047799297
Plin3,0.02983392,0.08158173,0.021991473,-0.15796837
Lonp1,0.050651833,0.0049326,0.077950016,0.04735114
Ranbp3,0.059278805,0.07047327,-0.104023606,0.013288282
Vmac,-0.12842877,0.06831135,0.035153136,0.014454238
Khsrp,-0.21691042,0.051281445,0.22932121,-0.07653998
C3,0.3030431,-0.103581674,-0.19465479,0.0018535256
Trip10,-0.0450109,-0.10030573,0.041885197,-0.022448782
Pja2,0.05783453,0.025981389,-0.001245646,-0.0467351
Vapa,0.055849515,-0.06564039,0.014325286,-0.007014566
Ppp4r1,0.22201635,-0.14563061,0.018165488,0.06857246
Ndufv2,-0.101755284,0.088395916,0.023408646,0.01829439
Myl12b,0.15608287,-0.10972202,-0.050960913,-0.053311422
Lbh,0.09839811,-0.1225366,-0.07451776,-0.014557768
Slc30a6,-0.11005443,0.030559974,0.05810134,-0.039243095
Birc6,0.012386542,0.02897166,-0.0040915525,-0.0034530312
Hnrnpll,0.11793347,-0.05726679,-0.18788642,-0.014888582
Lrpprc,-0.13669808,0.05707042,0.25095126,-0.09268659
Srbd1,0.031509668,0.038038485,-0.083955035,0.12002707
Pigf,0.05268374,-0.094354704,-0.0215837,0.0003009066
Cript,0.03663941,-0.044194058,0.02440049,-0.023014234
Ttc7,0.002980574,0.0128183495,0.041344568,-0.047003336
Calm2,0.05159625,-0.09321763,-0.012701534,0.007490536
Msh2,0.0025902726,0.14793414,0.036705486,0.026261762
Zeb1,-0.059295416,0.0061103413,0.032693986,0.0051484136
Epc1,0.0091618905,0.07007395,0.07816949,-0.058185358
Ccny,-0.10011054,-0.10029769,0.039537553,-0.029260602
Rock1,0.07236801,-0.04948149,-0.04086142,0.033803534
Esco1,-0.07763222,-0.0057228054,0.040197838,-0.019806728
Mib1,0.019370323,-0.009366806,-0.017308064,-0.032747876
Rmc1,-0.0019909916,-0.004020775,0.06646091,0.03219353
Impact,-0.07307189,-0.039963808,-0.039770633,0.02670492
Rnf138,0.010911814,0.13663419,-0.122374825,-0.041019194
4930426D05Rik,-0.10020572,-0.13218062,0.0720962,0.005807228
Sap130,0.013578139,-0.010095511,-0.03336926,0.022238625
Bin1,0.0028908662,0.08654044,0.3395561,-0.32683724
Gypc,-0.06756119,-0.08867998,-1.34008005e-05,0.1335956
Wdr36,0.035871163,0.037213746,0.10504095,-0.16481616
Brd8,-0.15199073,0.08979496,0.03236881,-0.10711721
Etf1,-0.0039970614,-0.03682476,0.06111352,0.012490398
Hspa9,0.16475141,-0.13205367,-0.06349241,-0.008512543
Matr3,0.08083894,-0.07775145,0.017524673,-0.1014214
Paip2,0.019633826,-0.0009120725,0.0050214906,0.017342634
Mzb1,0.10967717,-0.2516424,0.038494043,-0.23063475
Ube2d2a,0.10984185,-0.08057692,-0.06286548,-0.005820969
Pura,0.036130067,0.1693459,0.07594239,-0.10107841
Igip,0.040227853,0.06811612,0.007971798,-0.061801333
Sra1,-0.028500542,0.058727007,-0.028468251,-0.037763543
Hars,0.04264195,-0.0857604,0.0020570194,-0.02918337
Hdac3,-0.056040518,-0.029017271,0.06712406,-0.016714424
Ndfip1,0.13688359,-0.03236231,-0.19142511,0.067659594
Nr3c1,-0.08190222,0.046970412,0.017362982,-0.015300549
Lars,-0.017047737,0.0038784763,0.021932824,0.018078456
Ticam2,0.10755345,-0.17131826,-0.07760468,-0.07676293
Eif1a,0.027095502,0.0768204,0.14363077,0.021114144
Ap3s1,-0.009461818,0.05341358,0.0849742,-0.08785938
Tnfaip8,0.0387447,-0.16691871,-0.009745665,0.023651924
Ppic,-0.025625987,0.049698833,-0.094170436,0.15364449
Cep120,0.022801055,0.021546077,0.037885677,-0.029968455
Csnk1g3,-0.0553423,0.07960234,0.117118835,-0.049166344
Zfp608,0.0044684266,-0.098031774,-0.08966432,-0.03577696
Gramd3,0.08098141,0.04814576,0.038757786,-0.11986118
Lmnb1,-0.03096059,0.0003067513,-0.043286867,0.049452584
Prrc1,0.07739943,0.041587416,-0.020249248,-0.08189179
Isoc1,0.1278857,-0.010301002,-0.112512015,0.057867274
Iigp1,0.084186375,-0.019722128,-0.046770006,-0.03666871
Cd74,0.41545093,-0.18081287,-0.15280485,0.043368
Tcof1,-0.13899161,0.19470929,0.16930605,-0.1677139
Csf1r,0.08331423,-0.17820822,-0.17610976,0.09541421
Txnl1,-0.13324651,0.060833342,-0.017305594,0.057157625
Fech,0.1988248,-0.3011291,-0.68018734,0.8857365
Nars,-0.007857181,0.03006758,0.08214204,-0.060328215
Nedd4l,-0.013855824,-0.062066548,0.072298475,-0.07968536
Ccbe1,-0.056850906,-0.11028802,-0.137198,0.13804899
Spire1,0.0062586367,-0.029041104,-0.14827794,0.28670862
Cep192,-0.013869218,-0.042256746,-0.037306078,0.10731459
Rnmt,0.11307964,-0.033491876,-0.06234136,0.058131374
Tcf4,-0.26135832,-0.03466179,0.055172622,0.013610459
Mbd2,-0.12037715,0.16757631,0.11062585,-0.04509909
Me2,-0.07235631,0.14016365,0.007199256,-0.051834397
Mbd1,-0.008079499,-0.010512977,0.14055084,-0.08451097
Dym,-0.009733081,0.007233871,0.005278568,-0.025798887
Smad7,-0.07981693,0.19194874,0.03094438,-0.18793416
Ier3ip1,-0.054480605,0.17316905,0.037138727,-0.0630705
Pias2,-0.017188102,-0.006595833,-0.05362239,0.045762714
8030462N17Rik,0.013239291,-0.080277234,-0.055628315,-0.02264934
Adnp2,-0.04666388,-0.03797784,0.09429172,-0.030793095
Nfatc1,0.07009309,-0.04800009,0.022183465,-0.067245275
Mbp,-0.018185105,0.18640192,-0.073535785,-0.08616954
Zfp236,0.060419116,-0.07637838,-0.011111369,-0.0916242
Aldh3b1,0.01910651,0.08635641,0.08531956,-0.1076626
Ndufv1,-0.09268864,-0.009946992,0.053556025,-0.00630033
Pitpnm1,-0.01918707,0.07696111,0.09982638,-0.05172272
Ptprcap,0.07797845,-0.014188462,0.025237964,-0.07091861
Ppp1ca,0.34806815,-0.14024252,-0.16149604,0.053175718
Rad9a,0.03743115,0.102008894,0.069927305,-0.10919353
Pold4,-0.01977234,0.11731957,0.2029274,-0.20873642
Rbm14,0.08340344,-0.023888348,-0.1018797,-0.0023112423
Dpp3,-0.13409328,0.23272394,0.1622287,-0.18844217
Mrpl11,-0.049795672,-0.08158802,0.11865477,-0.07361457
Rab1b,-0.024738755,0.027159117,0.028245393,-0.049077913
Sf3b2,-0.044979017,-0.03850313,0.055106957,-0.054523006
Banf1,-0.06273026,-0.020984784,0.05906606,-0.09074609
4930481A15Rik,-0.061388686,-0.02431833,-0.06035551,0.02140525
Efemp2,-0.048264205,-0.055670515,0.03745829,-0.062056653
Cfl1,0.14051767,0.008810497,0.04523203,-0.045327377
Sipa1,-0.2538237,0.014174877,0.40283072,-0.17564896
Pcnx3,0.011158357,0.06423923,-0.007461018,0.008837085
Map3k11,-0.011361733,-0.0041880086,0.035746224,0.0395652
Malat1,-0.013087377,0.006693006,-0.09020983,0.19598913
Fau,0.36980677,-0.1345365,-0.12952556,-0.013907973
Znhit2,-0.07714749,0.09379695,-0.00865218,-0.056148358
Tm7sf2,-0.091789156,-0.064222604,-0.092380635,0.12146982
Arl2,0.028729506,-0.020416372,0.042955372,-0.041077882
Trmt112,0.02046714,-0.006981991,-0.021838233,0.01605898
Ppp1r14b,0.056523986,0.0032862735,0.045322977,-0.0067456793
Fkbp2,-0.095180884,0.023451777,0.15941823,-0.023755485
Otub1,-0.04243435,-0.059538536,-0.02558127,0.007916097
Cox8a,0.073230594,-0.088188566,-0.016377868,-0.034339078
Atl3,0.005679585,0.08583726,0.066759475,-0.006999301
Snhg1,0.01062307,-0.05169012,-0.072541915,-0.0342082
Wdr74,-0.10485507,-0.011881946,0.09466827,0.06982867
Stx5a,0.024521641,-0.12970188,0.043759584,0.010704476
Ttc9c,-0.13396128,0.053332184,0.08162825,0.09435085
Hnrnpul2,0.107812956,-0.014878781,-0.0054985024,0.08636631
Uqcc3,-0.03486072,0.03817817,0.11863991,0.047006346
Ganab,0.051555343,0.05557251,0.004145328,-0.11188864
Eml3,0.0035221511,0.028844455,-0.021878432,-0.19460195
Mta2,0.039960224,-0.006738343,-0.07278296,-0.03359096
Eef1g,0.12856005,-0.013987665,0.021793298,-0.03254071
Asrgl1,-0.0939779,0.08633976,0.1340205,-0.06080523
Incenp,-0.0537327,-0.06400838,-0.09313604,0.118499175
Fth1,0.20261429,-0.10919311,-0.079443336,0.067098804
Fads3,-0.049795058,-0.074268706,-0.084288925,0.14599393
Fads2,-0.020377234,0.05626851,0.10508603,-0.10738756
Fen1,-0.07313956,-0.08805431,0.044294443,0.15325649
Sdhaf2,-0.031420313,-0.1331511,0.082516395,0.027015712
Cpsf7,0.038729936,-0.0883612,-0.075239666,-0.017675817
Ddb1,-0.11324877,0.05262225,0.10821432,-0.054942667
Cd5,-0.09794062,0.38779962,-0.040723663,-0.17288265
A430093F15Rik,-0.10935438,0.19697359,0.044971313,-0.08082089
Ccdc86,-0.0082224235,0.024986783,0.1363518,-0.025282554
AW112010,0.1506614,0.048171356,-0.22319165,0.17555043
Ms4a1,0.29128057,-0.2260919,-0.0706174,-0.0032324195
Ms4a4b,0.44342354,-0.048268527,-0.40134436,0.08979188
Ms4a6c,-0.08924286,0.27792278,-0.056178614,0.0073978617
Ms4a6b,0.07247865,0.15577328,-0.16678916,-0.050820142
Osbp,-0.17847231,0.23039462,0.1872942,-0.1018118
Mpeg1,0.16595681,-0.023163386,-0.16858026,0.05579278
Zfp91,-0.02434858,0.109415345,-0.0047622295,-0.03626445
Tle4,-0.025950715,0.0077529238,-0.0041394327,0.05402971
Ostf1,-0.03723208,-0.0701035,-0.010619497,-0.029093523
Abhd17b,-0.03888236,0.03716602,0.18821499,-0.0534849
Klf9,-0.06462171,-0.10531868,0.017377283,0.16347885
Plpp6,0.081061,-0.05429609,0.003166793,-0.04431474
Cdc37l1,0.12953244,-0.04573089,-0.054424003,-0.041788172
Il33,0.047395676,0.072058,0.0035304818,-0.11537519
Uhrf2,0.064868145,0.041950226,0.026653968,-0.074966714
Papss2,-0.07663433,0.021474198,0.029123828,0.025530754
Stambpl1,0.03193622,-0.052670717,0.0010034349,-0.09191176
Acta2,-0.035119668,-0.072053224,-0.151119,0.093259096
Ifit1,-0.024224836,0.04799906,-0.09800513,0.17143816
Pcgf5,-0.0771052,0.2596211,-0.030056419,-0.05722706
Ide,-0.046074312,0.0073305992,0.07657511,-0.019304927
Kif11,-0.16712873,-0.14043683,-0.1929614,0.64332616
Hhex,0.026907466,-0.05000141,0.10319761,-0.047299813
Pdlim1,-0.0032257568,0.070717,-0.09192834,0.041530035
Blnk,0.089961365,-0.1863635,0.014151208,-0.018469306
Pik3ap1,-0.04756108,-0.049597,0.111062214,-0.005446029
Pgam1,0.0540824,0.050760906,0.20229498,-0.29227668
Pi4k2a,0.08153702,0.07117267,-0.025122609,-0.05290453
Avpi1,-0.09863825,0.033196446,-0.037047155,0.22352904
Zfyve27,-0.20770895,0.007617676,0.093130425,0.037498116
R3hcc1l,0.06537041,-0.09163673,0.16546457,-0.21614513
Hps1,-0.053893376,-0.008994641,0.11253345,-0.121425815
Dnmbp,-0.043716986,-0.1463953,-0.06193178,-0.033061203
Chuk,0.004709852,0.049550615,-0.06555915,-0.04088985
Bloc1s2,-0.0046072938,-0.0060943877,-0.052220646,0.092067525
Mrpl43,-0.0067827296,-0.08113678,0.0353351,-0.04279949
Twnk,-0.009183825,-0.091860764,0.013848879,0.038127437
Tlx1,-0.021361912,-0.087922946,-0.094644666,0.036637466
Gm17018,0.07044957,-0.04005527,-0.028244177,0.049597383
Fbxw4,-0.087244935,-0.00040037744,0.090444066,0.0831846
Ldb1,-0.07075104,0.14626734,0.023770917,-0.11096334
Pprc1,-0.113755845,0.14004403,0.026733048,0.11478731
Nolc1,-0.010160735,0.012564898,0.03476973,0.029788878
Nfkb2,0.073475614,-0.072864845,-0.028592167,-0.0012750481
Cuedc2,-0.08608596,0.057171375,0.02180732,-0.12803836
Wbp1l,-0.1369452,0.045503654,0.03789301,-0.005884506
Nt5c2,0.0012764488,0.03358378,0.057025954,-0.07369103
Pcgf6,0.008824162,0.0071597737,-0.00018475112,-0.032806035
Atp5md,-0.003292471,0.06276932,-0.038897276,-0.020617694
Pdcd11,-0.21919806,0.07660295,0.03509366,0.029591816
Stn1,-0.08323038,0.04065648,0.026432578,-0.058792412
Itprip,-0.029578902,-0.0067701116,0.064744,0.07184782
Mxi1,-0.09730077,0.0057291617,-0.12302391,0.3616426
Smndc1,-0.101873085,-0.09354828,0.07125162,-0.0020420812
Dusp5,-0.044549108,0.2492881,-0.03707517,-0.011597494
Pdcd4,0.04437112,0.066515684,0.084968366,-0.13251844
Bbip1,-0.07687343,-0.06257662,0.060848586,0.18294184
Acsl5,0.1066007,0.024143051,-0.04445004,-0.10215029
Ablim1,-0.026139688,0.019625945,-0.025288507,0.06302847
Fam160b1,-0.06341892,0.024471693,0.20755896,-0.14272971
Fam204a,-0.01694677,0.030784076,0.010382431,0.08262804
Cacul1,-0.00045633013,0.000551747,0.038309388,0.008682497
Eif3a,0.050752535,-0.0626032,0.06769704,0.040257607
Gpkow,-0.059057277,0.02028946,-0.028682774,0.009367552
Pqbp1,-0.11541563,-0.03360946,0.0022837925,0.017843653
Gata1,0.068372004,-0.1986119,-0.20563984,0.4586547
Wdr13,0.02507329,-0.094530046,0.008153897,-0.104511194
Ebp,0.010391978,0.014325324,0.018165745,-0.059118412
Slc38a5,0.2019134,-0.24584372,-0.43508744,0.64195967
Dynlt3,0.15251224,-0.12747169,-0.09566365,0.10167632
Mid1ip1,-0.028309448,-0.021562466,0.045979552,-0.09157403
Atp6ap2,-0.029434491,0.1228544,-0.016255382,0.030615836
Usp9x,-0.04271974,-0.054157197,-0.018100085,0.046405546
Kdm6a,-0.02755319,0.028487664,-0.041597165,0.03512825
Ndufb11,-0.018570032,-0.06888459,0.0079959,0.04454112
Cdk16,0.12060311,-0.052988064,-0.073309116,-0.050048266
Timp1,0.013659698,-0.10416641,-0.0014275094,0.0097158365
Cfp,0.0769298,-0.16182241,-0.0837422,-0.029967662
Zfp182,-0.10268434,0.038558118,-0.08087497,-0.01048113
Wdr44,0.051323745,-0.1367974,0.083392076,0.07112872
Slc25a5,-0.0048347767,0.05422268,0.077255554,-0.10827966
C330007P06Rik,-0.029719284,0.13758029,0.12535638,-0.08606775
Ube2a,0.019772096,0.08900735,0.100140154,-0.07637389
Sept6,-0.09299359,0.10753996,0.08023347,-0.18746364
Nkap,-0.18984589,-0.0081696715,0.01204501,-0.044489764
Ndufa1,-0.027446065,0.1739883,0.07042332,-0.006972394
Lamp2,-0.15243927,-0.035748366,0.060798652,0.020332584
Mcts1,0.025174446,-0.017867256,-0.009518109,0.026959747
Thoc2,-0.101909846,-0.053411864,0.01086496,-0.01653262
Sash3,-0.090968415,-0.014714201,0.06269248,-0.08381801
Zfp280c,-0.027258009,0.124390006,-0.060378894,0.10504251
Hprt,-0.0015687757,0.12813045,-0.025004618,-0.02279419
Fam122b,-0.038720302,-0.06558619,0.12204256,-0.088945806
Mmgt1,0.09667361,0.03644439,0.06714887,-0.11172621
Slc9a6,-0.05136484,0.0516408,-0.15477608,0.074101165
Htatsf1,0.066470176,-0.034045566,0.1220853,-0.071803525
Arhgef6,-0.051128685,-0.019781087,0.13172442,-0.055133842
Fmr1,-0.016069755,-0.030470645,-0.036426745,0.0768923
Mtmr1,-0.10487141,-0.056446765,-0.03841481,0.10587282
Cetn2,-0.19444132,-0.16782331,0.08319965,0.054104038
Bgn,0.19946341,-0.09649999,-0.2003976,0.025023451
Abcd1,-0.03058837,-0.026111474,0.047497354,-0.013840352
Idh3g,-0.06495497,-0.020003926,0.10893555,-0.021986462
Ssr4,-0.047439978,0.08435346,-0.019244466,0.12426834
Mecp2,0.032514784,-0.10491301,-0.075043745,0.016364004
Emd,-0.13175434,0.28545365,0.16525315,-0.16877735
Ubl4a,-0.11119469,0.044531878,0.10128921,0.070296064
Dkc1,-0.16351078,0.22897074,0.30659476,-0.29276383
Fundc2,0.15247747,-0.081550874,-0.017186929,0.091981225
Gk,0.046671443,-0.09773636,-0.04464967,-0.057458047
Pdk3,0.01701201,-0.0144620165,0.07294966,0.007311726
Eif2s3x,-0.015772896,0.10123762,0.060276154,-0.048857566
Zxdb,-0.033343673,0.0033455358,0.15384191,0.067292914
Msn,-0.02325547,0.018960128,0.053464726,-0.03964422
Pja1,-0.07086448,-0.018796152,-0.121993035,0.0005013067
Il2rg,0.05066158,0.06263087,0.027808689,-0.10670547
Zmym3,-0.10659969,0.06874321,0.030170176,0.015377048
Nono,0.056482315,-0.10491295,0.013143894,0.04527565
Abcb7,-0.1948161,0.09658109,0.08074258,0.015163964
Atrx,-0.18206543,0.12995532,0.062252898,-0.05704666
Pgk1,-0.15935479,0.07841335,0.13339561,-0.06403462
Itm2a,0.055849135,0.105399564,-0.09754761,0.05034357
Sh3bgrl,-0.046711795,0.040286604,0.12905261,-0.033379093
Chm,-0.021649925,0.13048004,-0.0808487,0.06881349
Trmt2b,0.016697554,-0.16615269,0.03238997,-0.0068852087
Timm8a1,-0.033385433,0.005388429,0.12691009,-0.03463308
Hnrnph2,-0.054838788,-0.0696842,-0.02765955,0.10449526
Morf4l2,-0.00013601407,0.0410608,0.12426026,-0.11426978
Atg4a,0.07739206,-0.049098227,-0.21684448,0.3144486
Alas2,0.17654926,-0.42813095,-0.89257616,1.1196986
Gnl3l,0.061280757,0.019717027,0.05973357,-0.05519279
Huwe1,0.02629762,0.06887186,0.014773752,-0.033830892
Hsd17b10,-0.0060729366,-0.041079227,0.11525801,-0.020519568
Ubqln2,-0.025463138,0.117484555,0.14906009,-0.1033148
Sms,-0.03623584,-0.02608449,0.040595934,-0.07765186
Bclaf3,-0.011371776,-0.14922623,-0.032330446,0.08073458
Sh3kbp1,-0.0022580363,-0.007094704,0.23823054,-0.11546074
Rbbp7,-0.0396589,0.036773846,0.025868693,-0.06550435
Txlng,0.009888519,-0.005255215,-0.036383916,0.034014374
Ctps2,0.012756469,0.032294508,0.14697969,-0.13435717
Piga,-0.030251715,-0.005331424,-0.0024174198,0.044574536
Trappc2,-0.091793805,0.049968712,-0.003651945,0.033667058
Tmsb4x,0.33919573,-0.12323978,-0.1884313,0.085473545
Tlr7,-0.08987673,0.0098635545,0.07628831,-0.026261784
Prps2,-0.086513825,0.13347144,0.13647184,0.055650886
Kdm5d,-0.04586268,0.011152971,-0.08042676,0.0136533
Eif2s3y,-0.04236961,-0.06712334,-0.0073642405,0.024147473
CAAA01118383.1,0.005399245,-0.072374806,-0.037860744,0.062361844
